fund_id,price_dt,price,volume,net_value_dt,net_value,est_val_dt,est_val,est_val_increase_rt,est_error_rt,discount_rt,amount_dt,amount,amount_incr,amount_increase_rt,ref_increase_rt,is_est,code,est_val2,iopv
160218,2025-11-21,0.713,4.730,2025-11-21,0.7078,2025-11-21,0.7076,-2.60,-0.03,0.73,,2763,3,0.110,-2.74,0,160218,,
160218,2025-11-24,0.72,8.440,2025-11-24,0.7118,2025-11-24,0.7120,0.59,0.03,1.15,,2770,7,0.250,0.62,0,160218,,
160218,2025-11-25,0.72,1.760,2025-11-25,0.7166,2025-11-25,0.7165,0.67,-0.01,0.47,,2771,1,0.040,0.70,0,160218,,
160218,2025-11-26,0.714,2.440,2025-11-26,0.7119,2025-11-26,0.7119,-0.66,0.00,0.29,,2783,12,0.430,-0.69,0,160218,,
160218,2025-11-27,0.702,6.040,2025-11-27,0.7035,2025-11-27,0.7035,-1.18,0.00,-0.21,,2783,0,0.000,-1.24,0,160218,,
160218,2025-11-28,0.705,0.820,2025-11-28,0.7067,2025-11-28,0.7068,0.47,0.01,-0.24,,2784,1,0.040,0.49,0,160218,,
160218,2025-12-01,0.705,5.770,2025-12-01,0.7044,2025-12-01,0.7044,-0.32,0.00,0.09,,2785,1,0.040,-0.34,0,160218,,
160218,2025-12-02,0.704,0.090,2025-12-02,0.7028,2025-12-02,0.7028,-0.23,0.00,0.17,,2785,0,0.000,-0.24,0,160218,,
160218,2025-12-03,0.698,3.740,2025-12-03,0.694,2025-12-03,0.6936,-1.31,-0.06,0.58,,2785,0,0.000,-1.38,0,160218,,
160218,2025-12-04,0.702,24.730,2025-12-04,0.6929,2025-12-04,0.6928,-0.17,-0.01,1.31,,2785,0,0.000,-0.18,0,160218,,
160218,2025-12-05,0.7,3.800,2025-12-05,0.6938,2025-12-05,0.6940,0.15,0.03,0.89,,2788,3,0.110,0.16,0,160218,,
160218,2025-12-08,0.699,2.550,2025-12-08,0.695,2025-12-08,0.6951,0.18,0.01,0.58,,2808,20,0.720,0.19,0,160218,,
160218,2025-12-09,0.684,32.210,2025-12-09,0.6838,2025-12-09,0.6836,-1.64,-0.03,0.03,,2816,8,0.280,-1.73,0,160218,,
160218,2025-12-10,0.699,15.750,2025-12-10,0.6994,2025-12-10,0.6995,2.30,0.01,-0.06,,2820,4,0.140,2.42,0,160218,,
160218,2025-12-11,0.685,7.210,2025-12-11,0.6824,2025-12-11,0.6823,-2.45,-0.01,0.38,,2825,5,0.180,-2.58,0,160218,,
160218,2025-12-12,0.685,7.820,2025-12-12,0.6823,2025-12-12,0.6825,0.02,0.03,0.4,,2825,0,0.000,0.02,0,160218,,
160218,2025-12-15,0.682,0.960,2025-12-15,0.6791,2025-12-15,0.6792,-0.46,0.01,0.43,,2827,2,0.070,-0.48,0,160218,,
160218,2025-12-16,0.676,4.180,2025-12-16,0.6735,2025-12-16,0.6735,-0.83,0.00,0.37,,2827,0,0.000,-0.87,0,160218,,
160218,2025-12-17,0.679,2.270,2025-12-17,0.6754,2025-12-17,0.6754,0.28,0.00,0.53,,2828,1,0.040,0.29,0,160218,,
160218,2025-12-18,0.676,3.290,2025-12-18,0.6726,2025-12-18,0.6726,-0.42,0.00,0.51,,2828,0,0.000,-0.44,0,160218,,
160218,2025-12-19,0.682,11.260,2025-12-19,0.6828,2025-12-19,0.6830,1.55,0.03,-0.12,,2832,4,0.140,1.63,0,160218,,
160218,2025-12-22,0.685,2.880,2025-12-22,0.6847,2025-12-22,0.6847,0.28,0.00,0.04,,2833,1,0.040,0.29,0,160218,,
160218,2025-12-23,0.682,6.780,2025-12-23,0.6809,2025-12-23,0.6807,-0.59,-0.03,0.16,,2833,0,0.000,-0.62,0,160218,,
160218,2025-12-24,0.68,8.210,2025-12-24,0.685,2025-12-24,0.6851,0.62,0.01,-0.73,,2833,0,0.000,0.65,0,160218,,
160218,2025-12-25,0.698,7.460,2025-12-25,0.691,2025-12-25,0.6910,0.87,0.00,1.01,,2833,0,0.000,0.92,0,160218,,
160218,2025-12-26,0.696,16.050,2025-12-26,0.6867,2025-12-26,0.6867,-0.62,0.00,1.35,,2833,0,0.000,-0.65,0,160218,,
160218,2025-12-29,0.688,6.250,2025-12-29,0.6853,2025-12-29,0.6854,-0.19,0.01,0.39,,2834,1,0.040,-0.20,0,160218,,
160218,2025-12-30,0.68,2.580,2025-12-30,0.6761,2025-12-30,0.6759,-1.38,-0.03,0.58,,2839,5,0.180,-1.45,0,160218,,
160218,2025-12-31,0.684,0.950,2026-12-31,0.6835,2025-12-31,0.6834,1.07,-0.01,0.09,,2840,1,0.040,1.13,0,160218,,
160218,2026-01-05,0.694,38.880,2026-01-05,0.6969,2026-01-05,0.6971,2.00,0.03,-0.42,2026-01-05,2842,2,0.070,2.10,0,160218,,
160218,2026-01-06,0.704,48.330,2026-01-06,0.7067,2026-01-06,0.7068,1.43,0.01,-0.38,2026-01-06,2842,0,0.000,1.50,0,160218,,
160218,2026-01-07,0.704,5.660,2026-01-07,0.7059,2026-01-07,0.7058,-0.12,-0.01,-0.27,2026-01-07,2824,-18,-0.630,-0.13,0,160218,,
160218,2026-01-08,0.716,27.930,2026-01-08,0.7175,2026-01-08,0.7176,1.66,0.01,-0.21,2026-01-08,2824,0,0.000,1.75,0,160218,,
160218,2026-01-09,0.715,8.730,2026-01-09,0.723,2026-01-09,0.7230,0.76,0.00,-1.11,2026-01-09,2824,0,0.000,0.80,0,160218,,
160218,2026-01-12,0.718,7.910,2026-01-12,0.7208,2026-01-12,0.7209,-0.29,0.01,-0.39,2026-01-12,2824,0,0.000,-0.30,0,160218,,
160218,2026-01-13,0.715,3.600,2026-01-13,0.7155,2026-01-13,0.7155,-0.73,0.00,-0.07,2026-01-13,2810,-14,-0.500,-0.77,0,160218,,
160218,2026-01-14,0.71,47.050,2026-01-14,0.7111,2026-01-14,0.7111,-0.61,0.00,-0.15,2026-01-14,2806,-4,-0.140,-0.64,0,160218,,
160218,2026-01-15,0.714,12.610,2026-01-15,0.7151,2026-01-15,0.7151,0.56,0.00,-0.15,2026-01-15,2778,-28,-1.000,0.59,0,160218,,
160218,2026-01-16,0.705,3.990,2026-01-16,0.7072,2026-01-16,0.7072,-1.10,0.00,-0.31,2026-01-16,2760,-18,-0.650,-1.16,0,160218,,
160218,2026-01-19,0.71,9.340,2026-01-19,0.711,2026-01-19,0.7112,0.56,0.03,-0.14,2026-01-19,2750,-10,-0.360,0.59,0,160218,,
160218,2026-01-20,0.717,11.460,2026-01-20,0.7229,2026-01-20,0.7230,1.69,0.01,-0.82,2026-01-20,2752,2,0.070,1.78,0,160218,,
160218,2026-01-21,0.719,7.630,2026-01-21,0.7244,2026-01-21,0.7243,0.20,-0.01,-0.75,2026-01-21,2751,-1,-0.040,0.21,0,160218,,
160218,2026-01-22,0.725,20.430,2026-01-22,0.7291,2026-01-22,0.7291,0.66,0.00,-0.56,2026-01-22,2727,-24,-0.870,0.69,0,160218,,
160218,2026-01-23,0.729,5.050,2026-01-23,0.7346,2026-01-23,0.7347,0.77,0.01,-0.76,2026-01-23,2727,0,0.000,0.81,0,160218,,
160218,2026-01-26,0.717,9.900,2026-01-26,0.7187,2026-01-26,0.7186,-2.18,-0.01,-0.24,2026-01-26,2727,0,0.000,-2.29,0,160218,,
160218,2026-01-27,0.709,7.220,2026-01-27,0.7128,2026-01-27,0.7128,-0.83,0.00,-0.53,2026-01-27,2726,-1,-0.040,-0.87,0,160218,,
160218,2026-01-28,0.718,5.760,2026-01-28,0.7214,2026-01-28,0.7215,1.23,0.01,-0.47,2026-01-28,2725,-1,-0.040,1.29,0,160218,,
160218,2026-01-29,0.766,92.110,2026-01-29,0.746,2026-01-29,0.7461,3.43,0.01,2.68,2026-01-29,2737,12,0.440,3.61,0,160218,,
160218,2026-01-30,0.759,114.940,2026-01-30,0.7253,2026-01-30,0.7251,-2.80,-0.03,4.65,2026-01-30,2720,-17,-0.620,-2.95,0,160218,,
160218,2026-02-02,0.699,108.960,2026-02-02,0.7007,2026-02-02,0.7000,-3.49,-0.10,-0.24,2026-02-02,3015,295,10.850,-3.67,0,160218,,
160218,2026-02-03,0.708,86.640,2026-02-03,0.7104,2026-02-03,0.7106,1.42,0.03,-0.34,2026-02-03,3343,328,10.880,1.49,0,160218,,
160218,2026-02-04,0.727,80.610,2026-02-04,0.7311,2026-02-04,0.7313,2.95,0.03,-0.56,2026-02-04,3349,6,0.180,3.10,0,160218,,
160218,2026-02-05,0.723,71.160,2026-02-05,0.7298,2026-02-05,0.7298,-0.18,0.00,-0.93,2026-02-05,3357,8,0.240,-0.19,0,160218,,
160218,2026-02-06,0.714,38.670,2026-02-06,0.719,2026-02-06,0.7189,-1.49,-0.01,-0.7,2026-02-06,3356,-1,-0.030,-1.57,0,160218,,
160218,2026-02-09,0.727,38.330,2026-02-09,0.7306,2026-02-09,0.7307,1.62,0.01,-0.49,2026-02-09,3355,-1,-0.030,1.71,0,160218,,
160218,2026-02-10,0.718,20.380,2026-02-10,0.7196,2026-02-10,0.7196,-1.50,0.00,-0.22,2026-02-10,3355,0,0.000,-1.58,0,160218,,
160218,2026-02-11,0.714,29.730,2026-02-11,0.7192,2026-02-11,0.7193,-0.05,0.01,-0.72,2026-02-11,3255,-100,-2.980,-0.05,0,160218,,
160218,2026-02-12,0.712,21.820,2026-02-12,0.7145,2026-02-12,0.7145,-0.66,0.00,-0.35,2026-02-12,3251,-4,-0.120,-0.69,0,160218,,
160218,2026-02-13,0.71,21.870,2026-02-13,0.7114,2026-02-13,0.7114,-0.43,0.00,-0.2,2026-02-13,3177,-74,-2.280,-0.45,0,160218,,
160218,2026-02-24,0.709,19.840,2026-02-24,0.7118,2026-02-24,0.7121,0.10,0.04,-0.39,2026-02-24,3172,-5,-0.160,0.10,0,160218,,
160218,2026-02-25,0.724,55.880,2026-02-25,0.7286,2026-02-25,0.7288,2.38,0.03,-0.63,2026-02-25,3169,-3,-0.090,2.51,0,160218,,
160218,2026-02-26,0.709,24.770,2026-02-26,0.7107,2026-02-26,0.7107,-2.46,0.00,-0.24,2026-02-26,3134,-35,-1.100,-2.59,0,160218,,
160218,2026-02-27,0.708,18.570,2026-02-27,0.7107,2026-02-27,0.7108,0.01,0.01,-0.38,2026-02-27,3059,-75,-2.390,0.01,0,160218,,
160218,2026-03-02,0.697,33.050,2026-03-02,0.6976,2026-03-02,0.6976,-1.84,0.00,-0.09,2026-03-02,3059,0,0.000,-1.94,0,160218,,
160218,2026-03-03,0.684,17.430,2026-03-03,0.6827,2026-03-03,0.6828,-2.12,0.01,0.19,2026-03-03,3060,1,0.030,-2.23,0,160218,,
160218,2026-03-04,0.672,20.640,2026-03-04,0.6741,2026-03-04,0.6740,-1.27,-0.01,-0.31,2026-03-04,3060,0,0.000,-1.34,0,160218,,
160218,2026-03-05,0.675,11.250,2026-03-05,0.6776,2026-03-05,0.6776,0.52,0.00,-0.38,2026-03-05,3060,0,0.000,0.55,0,160218,,
160218,2026-03-06,0.677,18.020,2026-03-06,0.682,2026-03-06,0.6820,0.65,0.00,-0.73,2026-03-06,3054,-6,-0.200,0.68,0,160218,,
160218,2026-03-09,0.667,26.160,2026-03-09,0.671,-,-,-,-,-0.6,2026-03-09,3056,2,0.070,-1.70,0,160218,,
160218,2026-03-10,0.673,45.240,2026-03-10,0.6763,-,-,-,-,-0.49,2026-03-10,3048,-8,-0.260,0.84,0,160218,,
160218,2026-03-11,0.675,11.76,2026-03-11,,-,-,-,-,,2026-03-11,3047,-1,-0.03,0.25,1,160218,,
160218,2026-05-18,0.645,4.430,2026-05-18,0.6495,-,-,-,-,-0.69,,3001,0,0.000,-1.78,0,160218,,
160218,2026-05-19,0.651,8.720,2026-05-19,0.6533,-,-,-,-,-0.35,,3000,-1,-0.030,0.63,0,160218,,
160218,2026-05-20,0.644,7.180,2026-05-20,0.6482,-,-,-,-,-0.65,,3000,0,0.000,-0.83,0,160218,,
160218,2026-05-21,0.625,8.000,2026-05-21,0.6224,-,-,-,-,0.42,,2999,-1,-0.030,-4.21,0,160218,,
160218,2026-05-22,0.625,4.040,2026-05-22,0.6254,-,-,-,-,-0.06,,2999,0,0.000,0.48,0,160218,,
160218,2026-05-25,0.625,3.070,2026-05-25,0.6312,-,-,-,-,-0.98,,3001,2,0.070,1.00,0,160218,,
160218,2026-05-26,0.619,8.730,2026-05-26,0.6234,-,-,-,-,-0.71,,3001,0,0.000,-1.29,0,160218,,
160218,2026-05-27,0.609,16.360,2026-05-27,0.6085,-,-,-,-,0.08,,2998,-3,-0.100,-2.53,0,160218,,
160218,2026-05-28,0.608,15.430,2026-05-28,0.6092,-,-,-,-,-0.2,,2998,0,0.000,0.13,0,160218,,
160218,2026-05-29,0.626,32.710,2026-05-29,0.6156,-,-,-,-,1.69,,2998,0,0.000,1.13,0,160218,,
160218,2026-06-01,0.62,22.530,2026-06-01,0.6188,-,-,-,-,0.19,,2998,0,0.000,0.57,0,160218,,
160218,2026-06-02,0.609,8.250,2026-06-02,0.6084,-,-,-,-,0.1,,3003,5,0.170,-1.81,0,160218,,
160218,2026-06-03,0.602,5.210,2026-06-03,0.6002,-,-,-,-,0.3,,3003,0,0.000,-1.42,0,160218,,
160218,2026-06-04,0.595,9.630,2026-06-04,0.5913,-,-,-,-,0.63,,3003,0,0.000,-1.60,0,160218,,
160218,2026-06-05,0.592,6.260,2026-06-05,0.5881,-,-,-,-,0.66,,3003,0,0.000,-0.56,0,160218,,
160218,2026-06-08,0.579,6.820,2026-06-08,0.5728,-,-,-,-,1.08,,3003,0,0.000,-2.75,0,160218,,
160218,2026-06-09,0.574,3.260,2026-06-09,0.5751,-,-,-,-,-0.19,,3005,2,0.070,0.36,0,160218,,
160218,2026-06-10,0.574,4.350,2026-06-10,0.5741,-,-,-,-,-0.02,,3011,6,0.200,-0.16,0,160218,,
160218,2026-06-11,0.573,13.790,2026-06-11,0.5728,-,-,-,-,0.03,,3016,5,0.170,-0.25,0,160218,,
160218,2026-06-12,0.579,10.470,2026-06-12,0.5823,-,-,-,-,-0.57,,3016,0,0.000,1.71,0,160218,,
160218,2026-06-15,0.582,3.380,2026-06-15,0.5826,-,-,-,-,-0.1,,3016,0,0.000,0.06,0,160218,,
160218,2026-06-16,0.572,2.460,2026-06-16,0.5748,-,-,-,-,-0.49,,3016,0,0.000,-1.45,0,160218,,
160218,2026-06-17,0.57,4.730,2026-06-17,0.5699,-,-,-,-,0.02,,3016,0,0.000,-0.92,0,160218,,
160218,2026-06-18,0.559,6.020,2026-06-18,0.5601,-,-,-,-,-0.2,,3016,0,0.000,-2.17,0,160218,,
160218,2026-06-22,0.561,15.130,2026-06-22,0.5627,-,-,-,-,-0.3,,3009,-7,-0.230,0.47,0,160218,,
160218,2026-06-23,0.565,10.370,2026-06-23,0.5575,-,-,-,-,1.35,,3009,0,0.000,-0.96,0,160218,,
160218,2026-06-24,0.547,7.960,2026-06-24,0.5433,-,-,-,-,0.68,,3014,5,0.170,-2.69,0,160218,,
160218,2026-06-25,0.54,3.810,2026-06-25,0.5387,-,-,-,-,0.24,,3014,0,0.000,-0.90,0,160218,,
160218,2026-06-26,0.537,15.640,2026-06-26,0.5329,-,-,-,-,0.77,,3015,1,0.030,-1.18,0,160218,,
160218,2026-06-29,0.537,6.260,2026-06-29,0.5338,-,-,-,-,0.6,,3015,0,0.000,0.20,0,160218,,
160218,2026-06-30,0.537,2.110,2026-06-30,0.5357,-,-,-,-,0.24,,3017,2,0.070,0.28,0,160218,,
160218,2026-07-01,0.557,27.570,2026-07-01,0.5509,-,-,-,-,1.07,,3017,0,0.000,3.03,0,160218,,
160218,2026-07-02,0.545,5.850,2026-07-02,0.5439,-,-,-,-,0.2,,3017,0,0.000,-1.40,0,160218,,
160218,2026-07-03,0.548,8.780,2026-07-03,0.5454,-,-,-,-,0.48,,3017,0,0.000,0.32,0,160218,,
160218,2026-07-06,0.548,4.780,2026-07-06,0.5458,-,-,-,-,0.4,,3017,0,0.000,0.11,0,160218,,
160218,2026-07-07,0.532,13.420,2026-07-07,0.5311,-,-,-,-,0.17,,3021,4,0.130,-2.95,0,160218,,
160218,2026-07-08,0.532,9.820,2026-07-08,0.5305,-,-,-,-,0.28,,3028,7,0.230,-0.22,0,160218,,
160218,2026-07-09,0.526,19.810,2026-07-09,0.5323,-,-,-,-,-1.18,,3065,37,1.220,0.36,0,160218,,
160218,2026-07-10,0.543,19.180,2026-07-10,0.5472,-,-,-,-,-0.77,,3067,2,0.070,2.86,0,160218,,
160218,2026-07-13,0.531,7.890,2026-07-13,0.5316,-,-,-,-,-0.11,,3068,1,0.030,-2.99,0,160218,,
160218,2026-07-14,0.533,2.130,2026-07-14,0.5367,-,-,-,-,-0.69,,3069,1,0.030,1.02,0,160218,,
160218,2026-07-15,0.542,6.270,2026-07-15,0.5454,-,-,-,-,-0.62,,3069,0,0.000,1.70,0,160218,,
160218,2026-07-16,0.546,7.220,2026-07-16,0.5526,-,-,-,-,-1.19,,3067,-2,-0.070,1.40,0,160218,,
160218,2026-07-17,0.538,13.990,2026-07-17,0.5363,-,-,-,-,0.32,,3050,-17,-0.550,-3.28,0,160218,,
160218,2026-07-20,0.54,15.190,2026-07-20,0.5395,-,-,-,-,0.09,,3026,-24,-0.790,0.65,0,160218,,
160218,2026-07-21,0.542,4.060,2026-07-21,0.5416,-,-,-,-,0.07,,3035,9,0.300,0.35,0,160218,,
160218,2026-07-22,0.548,18.600,2026-07-22,0.5474,-,-,-,-,0.11,,3050,15,0.490,1.14,0,160218,,
160218,2026-07-23,0.544,11.160,2026-07-23,0.5451,-,-,-,-,-0.2,,3050,0,0.000,-0.45,0,160218,,
160218,2026-07-24,0.534,8.340,2026-07-24,0.5296,-,-,-,-,0.83,,3050,0,0.000,-3.05,0,160218,,
160218,2026-07-27,0.537,6.680,2026-07-27,0.5405,-,-,-,-,-0.65,,3050,0,0.000,1.97,0,160218,,
160218,2026-07-28,0.547,19.89,2026-07-28,,-,-,-,-,,2026-07-28,3052,2,0.07,1.95,1,160218,,
