fund_id,price_dt,price,volume,net_value_dt,net_value,est_val_dt,est_val,est_val_increase_rt,est_error_rt,discount_rt,amount_dt,amount,amount_incr,amount_increase_rt,ref_increase_rt,is_est,code,est_val2,iopv
160105,2025-10-22,1.377,1.960,2025-10-22,1.377,2025-10-22,1.3827,,0.41,0.0,,1130,1,0.090,-0.71,0,160105,,
160105,2025-10-23,1.361,2.650,2025-10-23,1.3695,2025-10-23,1.3766,,0.52,-0.62,,1130,0,0.000,-0.03,0,160105,,
160105,2025-10-24,1.391,6.900,2025-10-24,1.4112,2025-10-24,1.3872,,-1.70,-1.43,,1130,0,0.000,1.29,0,160105,,
160105,2025-10-27,1.426,6.230,2025-10-27,1.4378,2025-10-27,1.4253,,-0.87,-0.82,,1130,0,0.000,1.00,0,160105,,
160105,2025-10-28,1.425,9.950,2025-10-28,1.4246,2025-10-28,1.4227,,-0.13,0.03,,1130,0,0.000,-1.05,0,160105,,
160105,2025-10-29,1.425,14.570,2025-10-29,1.4258,2025-10-29,1.4326,,0.48,-0.06,,1130,0,0.000,0.56,0,160105,,
160105,2025-10-30,1.399,4.140,2025-10-30,1.389,2025-10-30,1.3955,,0.47,0.72,,1129,-1,-0.090,-2.13,0,160105,,
160105,2025-10-31,1.364,2.800,2025-10-31,1.3798,2025-10-31,1.3676,,-0.88,-1.15,,1129,0,0.000,-1.54,0,160105,,
160105,2025-11-03,1.368,1.460,2025-11-03,1.3756,2025-11-03,1.3753,,-0.02,-0.55,,1129,0,0.000,-0.33,0,160105,,
160105,2025-11-04,1.346,0.520,2025-11-04,1.3525,2025-11-04,1.3525,,0.00,-0.48,,1126,-3,-0.270,-1.68,0,160105,,
160105,2025-11-05,1.346,1.930,2025-11-05,1.3464,2025-11-05,1.3502,,0.28,-0.03,,1126,0,0.000,-0.17,0,160105,,
160105,2025-11-06,1.362,3.060,2025-11-06,1.3709,2025-11-06,1.3750,,0.30,-0.65,,1122,-4,-0.360,2.13,0,160105,,
160105,2025-11-07,1.351,0.550,2025-11-07,1.3526,2025-11-07,1.3521,,-0.04,-0.12,,1122,0,0.000,-1.37,0,160105,,
160105,2025-11-10,1.35,23.970,2025-11-10,1.3466,2025-11-10,1.3477,,0.08,0.25,,1122,0,0.000,-0.36,0,160105,,
160105,2025-11-11,1.345,5.250,2025-11-11,1.336,2025-11-11,1.3333,,-0.20,0.67,,1122,0,0.000,-0.99,0,160105,,
160105,2025-11-12,1.328,19.150,2025-11-12,1.3309,2025-11-12,1.3371,,0.47,-0.22,,1122,0,0.000,0.08,0,160105,,
160105,2025-11-13,1.345,6.330,2025-11-13,1.3546,2025-11-13,1.3542,,-0.03,-0.71,,1122,0,0.000,1.75,0,160105,,
160105,2025-11-14,1.33,4.460,2025-11-14,1.3282,2025-11-14,1.3258,,-0.18,0.14,,1121,-1,-0.090,-2.13,0,160105,,
160105,2025-11-17,1.31,4.270,2025-11-17,1.3178,2025-11-17,1.3142,,-0.27,-0.59,,1121,0,0.000,-1.05,0,160105,,
160105,2025-11-18,1.31,3.880,2025-11-18,1.3059,2025-11-18,1.3045,,-0.11,0.31,,1121,0,0.000,-1.01,0,160105,,
160105,2025-11-19,1.292,2.910,2025-11-19,1.301,2025-11-19,1.3051,,0.32,-0.69,,1121,0,0.000,-0.06,0,160105,,
