fund_id,price_dt,price,volume,net_value_dt,net_value,est_val_dt,est_val,est_val_increase_rt,est_error_rt,discount_rt,amount_dt,amount,amount_incr,amount_increase_rt,ref_increase_rt,is_est,code,est_val2,iopv
501032,2025-10-21,1.519,4.570,2025-10-21,1.5439,2025-10-21,1.5304,,-0.87,-1.61,,51,0,0.000,1.44,0,501032,,
501032,2025-10-22,1.525,0.630,2025-10-22,1.533,2025-10-22,1.5349,,0.12,-0.52,,51,0,0.000,-0.58,0,501032,,
501032,2025-10-23,1.504,1.060,2025-10-23,1.5033,2025-10-23,1.5257,,1.49,0.05,,51,0,0.000,-0.48,0,501032,,
501032,2025-10-24,1.51,2.150,2025-10-24,1.5515,2025-10-24,1.5205,,-2.00,-2.67,,49,-2,-3.920,1.14,0,501032,,
501032,2025-10-27,1.553,3.990,2025-10-27,1.6016,2025-10-27,1.5714,,-1.89,-3.03,,49,0,0.000,1.28,0,501032,,
501032,2025-10-28,1.597,5.750,2025-10-28,1.6171,2025-10-28,1.5949,,-1.37,-1.24,,49,0,0.000,-0.42,0,501032,,
501032,2025-10-29,1.614,4.530,2025-10-29,1.6475,2025-10-29,1.6328,,-0.89,-2.03,,49,0,0.000,0.97,0,501032,,
501032,2025-10-30,1.621,3.310,2025-10-30,1.5993,2025-10-30,1.6367,,2.34,1.36,,49,0,0.000,-0.65,0,501032,,
501032,2025-10-31,1.588,2.810,2025-10-31,1.5814,2025-10-31,1.5801,,-0.08,0.42,,49,0,0.000,-1.20,0,501032,,
501032,2025-11-03,1.569,0.200,2025-11-03,1.5708,2025-11-03,1.5849,,0.90,-0.11,,49,0,0.000,0.22,0,501032,,
501032,2025-11-04,1.533,0.370,2025-11-04,1.5448,2025-11-04,1.5612,,1.06,-0.76,,47,-2,-4.080,-0.61,0,501032,,
501032,2025-11-05,1.542,0.040,2025-11-05,1.5491,2025-11-05,1.5472,,-0.12,-0.46,,47,0,0.000,0.16,0,501032,,
501032,2025-11-06,1.559,6.250,2025-11-06,1.5628,2025-11-06,1.5672,,0.28,-0.24,,47,0,0.000,1.17,0,501032,,
501032,2025-11-07,1.545,1.620,2025-11-07,1.556,2025-11-07,1.5588,,0.18,-0.71,,47,0,0.000,-0.25,0,501032,,
501032,2025-11-10,1.537,0.090,2025-11-10,1.5448,2025-11-10,1.5605,,1.02,-0.5,,47,0,0.000,0.29,0,501032,,
501032,2025-11-11,1.526,0.550,2025-11-11,1.5346,2025-11-11,1.5333,,-0.08,-0.56,,47,0,0.000,-0.74,0,501032,,
501032,2025-11-12,1.534,3.970,2025-11-12,1.5479,2025-11-12,1.5330,,-0.96,-0.9,,47,0,0.000,-0.11,0,501032,,
501032,2025-11-13,1.547,0.400,2025-11-13,1.5614,2025-11-13,1.5632,,0.12,-0.92,,47,0,0.000,0.99,0,501032,,
501032,2025-11-14,1.535,0.460,2025-11-14,1.5307,2025-11-14,1.5413,,0.69,0.28,,47,0,0.000,-1.28,0,501032,,
501032,2025-11-17,1.532,0.090,2025-11-17,1.5417,2025-11-17,1.5226,,-1.24,-0.63,,47,0,0.000,-0.53,0,501032,,
501032,2025-11-18,1.536,0.120,2025-11-18,1.5377,2025-11-18,1.5335,,-0.27,-0.11,,47,0,0.000,-0.53,0,501032,,
501032,2025-11-19,1.536,0.000,2025-11-19,1.5371,2025-11-19,1.5432,,0.40,-0.07,,44,-3,-6.380,0.36,0,501032,,
501032,2025-11-20,1.54,0.030,2025-11-20,1.5518,2025-11-20,1.5307,,-1.36,-0.76,,44,0,0.000,-0.42,0,501032,,
501032,2025-11-21,1.496,0.080,2025-11-21,1.4805,2025-11-21,1.5208,,2.72,1.05,,44,0,0.000,-2.00,0,501032,,
501032,2025-11-24,1.497,0.160,2025-11-24,1.486,2025-11-24,1.4790,,-0.47,0.74,,44,0,0.000,-0.10,0,501032,,
501032,2025-11-25,1.518,0.590,2025-11-25,1.5356,2025-11-25,1.4975,,-2.48,-1.15,,44,0,0.000,0.78,0,501032,,
501032,2025-11-26,1.566,3.770,2025-11-26,1.5616,2025-11-26,1.5433,,-1.17,0.28,,44,0,0.000,0.50,0,501032,,
501032,2025-11-27,1.56,0.590,2025-11-27,1.5466,2025-11-27,1.5609,,0.92,0.87,,44,0,0.000,-0.04,0,501032,,
501032,2025-11-28,1.56,0.740,2025-11-28,1.5733,2025-11-28,1.5497,,-1.50,-0.85,,44,0,0.000,0.20,0,501032,,
501032,2025-12-01,1.573,0.160,2025-12-01,1.5748,2025-12-01,1.5875,,0.81,-0.11,,44,0,0.000,0.90,0,501032,,
501032,2025-12-02,1.562,0.160,2025-12-02,1.5547,2025-12-02,1.5686,,0.89,0.47,,44,0,0.000,-0.39,0,501032,,
501032,2025-12-03,1.546,0.290,2025-12-03,1.5548,2025-12-03,1.5482,,-0.42,-0.57,,44,0,0.000,-0.42,0,501032,,
501032,2025-12-04,1.536,0.710,2025-12-04,1.5669,2025-12-04,1.5591,,-0.50,-1.97,,44,0,0.000,0.28,0,501032,,
501032,2025-12-08,1.604,2.000,2025-12-08,1.6469,2025-12-08,1.6035,,-2.64,-2.6,,44,0,0.000,1.78,0,501032,,
501032,2025-12-09,1.654,1.590,2025-12-09,1.6616,2025-12-09,1.6543,,-0.44,-0.46,,44,0,0.000,0.45,0,501032,,
501032,2025-12-10,1.651,0.880,2025-12-10,1.685,2025-12-10,1.6614,,-1.40,-2.02,,44,0,0.000,-0.01,0,501032,,
501032,2025-12-11,1.663,0.740,2025-12-11,1.6403,2025-12-11,1.6711,,1.88,1.38,,44,0,0.000,-0.82,0,501032,,
501032,2025-12-12,1.648,1.720,2025-12-12,1.6681,2025-12-12,1.6548,,-0.80,-1.2,,44,0,0.000,0.89,0,501032,,
501032,2025-12-15,1.631,0.260,2025-12-15,1.6497,2025-12-15,1.6611,,0.69,-1.13,,44,0,0.000,-0.42,0,501032,,
501032,2025-12-16,1.609,0.450,2025-12-16,1.6195,2025-12-16,1.6170,,-0.15,-0.65,,44,0,0.000,-1.98,0,501032,,
501032,2025-12-17,1.66,1.810,2025-12-17,1.6931,2025-12-17,1.6563,,-2.17,-1.95,,44,0,0.000,2.27,0,501032,,
501032,2025-12-18,1.658,0.650,2025-12-18,1.6715,2025-12-18,1.6782,,0.40,-0.81,,44,0,0.000,-0.88,0,501032,,
501032,2025-12-19,1.67,3.980,2025-12-19,1.6776,2025-12-19,1.6826,,0.30,-0.45,,44,0,0.000,0.66,0,501032,,
501032,2025-12-22,1.721,0.430,2025-12-22,1.7413,2025-12-22,1.7174,,-1.37,-1.17,,44,0,0.000,2.37,0,501032,,
501032,2025-12-23,1.751,2.420,2025-12-23,1.7559,2025-12-23,1.7408,,-0.86,-0.28,,44,0,0.000,-0.03,0,501032,,
501032,2025-12-24,1.754,5.240,2025-12-24,1.7712,2025-12-24,1.7735,,0.13,-0.97,,44,0,0.000,1.00,0,501032,,
501032,2025-12-25,1.769,0.810,2025-12-25,1.7629,2025-12-25,1.7648,,0.11,0.35,,44,0,0.000,-0.36,0,501032,,
501032,2025-12-26,1.782,9.060,2025-12-26,1.7747,2025-12-26,1.7536,,-1.19,0.41,,44,0,0.000,-0.53,0,501032,,
501032,2025-12-29,1.85,12.200,2025-12-29,1.7645,2025-12-29,1.7751,,0.60,4.85,,47,3,6.820,0.02,0,501032,,
501032,2025-12-30,2.035,52.540,2025-12-30,1.7598,2025-12-30,1.7569,,-0.16,15.64,,73,26,55.320,-0.43,0,501032,,
501032,2025-12-31,1.832,77.240,2025-12-31,1.7303,2025-12-31,1.7623,,1.85,5.88,,296,223,305.480,0.14,0,501032,,
501032,2026-01-05,1.744,133.490,2026-01-05,1.7636,2026-01-05,1.7678,,0.24,-1.11,2026-01-05,296,223,305.480,2.17,0,501032,,
501032,2026-01-06,1.742,102.830,2026-01-06,1.7674,2026-01-06,1.7703,,0.16,-1.44,2026-01-06,307,11,3.720,0.38,0,501032,,
501032,2026-01-07,1.753,59.680,2026-01-07,1.7694,2026-01-07,1.7785,,0.51,-0.93,2026-01-07,305,-2,-0.650,0.63,0,501032,,
501032,2026-01-08,1.746,25.240,2026-01-08,1.7443,2026-01-08,1.7705,,1.50,0.1,2026-01-08,301,-4,-1.310,0.06,0,501032,,
501032,2026-01-09,1.73,50.770,2026-01-09,1.7507,2026-01-09,1.7558,,0.29,-1.18,2026-01-09,301,0,0.000,0.66,0,501032,,
501032,2026-01-12,1.719,112.710,2026-01-12,1.7432,2026-01-12,1.7345,,-0.50,-1.39,2026-01-12,298,-3,-1.000,-0.93,0,501032,,
501032,2026-01-13,1.697,21.060,2026-01-13,1.7133,2026-01-13,1.7269,,0.79,-0.95,2026-01-13,292,-6,-2.010,-0.94,0,501032,,
501032,2026-01-14,1.701,14.920,2026-01-14,1.7324,2026-01-14,1.7125,,-1.15,-1.81,2026-01-14,278,-14,-4.790,-0.05,0,501032,,
501032,2026-01-15,1.716,11.540,2026-01-15,1.7493,2026-01-15,1.7375,,-0.67,-1.9,2026-01-15,268,-10,-3.600,0.29,0,501032,,
501032,2026-01-16,1.73,33.480,2026-01-16,1.7553,2026-01-16,1.7352,,-1.15,-1.44,2026-01-16,251,-17,-6.340,-0.81,0,501032,,
501032,2026-01-19,1.76,89.450,2026-01-19,1.7689,2026-01-19,1.7851,,0.92,-0.5,2026-01-19,248,-3,-1.200,1.70,0,501032,,
501032,2026-01-20,1.733,14.650,2026-01-20,1.7296,2026-01-20,1.7534,,1.38,0.2,2026-01-20,211,-37,-14.920,-0.88,0,501032,,
501032,2026-01-21,1.728,5.450,2026-01-21,1.7779,2026-01-21,1.7514,,-1.49,-2.81,2026-01-21,209,-2,-0.950,1.26,0,501032,,
501032,2026-01-22,1.769,32.690,2026-01-22,1.8233,2026-01-22,1.7900,,-1.83,-2.98,,206,-3,-1.440,0.68,0,501032,,
501032,2026-01-23,1.788,22.980,2026-01-23,1.8422,2026-01-23,1.8039,,-2.08,-2.94,2026-01-23,206,-3,-1.440,-1.06,0,501032,,
501032,2026-01-26,1.82,29.220,2026-01-26,1.8447,2026-01-26,1.8386,,-0.33,-1.34,2026-01-26,197,-9,-4.370,-0.20,0,501032,,
501032,2026-01-27,1.856,30.070,2026-01-27,1.8613,2026-01-27,1.8470,,-0.77,-0.28,2026-01-27,196,-1,-0.510,0.13,0,501032,,
501032,2026-01-28,1.845,13.530,2026-01-28,1.8514,2026-01-28,1.8604,,0.49,-0.35,2026-01-28,189,-7,-3.570,-0.05,0,501032,,
501032,2026-01-29,1.82,12.170,2026-01-29,1.8347,2026-01-29,1.8405,,0.32,-0.8,2026-01-29,188,-1,-0.530,-0.59,0,501032,,
501032,2026-01-30,1.822,6.800,2026-01-30,1.8334,2026-01-30,1.8408,,0.40,-0.62,2026-01-30,181,-7,-3.720,0.34,0,501032,,
501032,2026-02-02,1.785,3.660,2026-02-02,1.7772,2026-02-02,1.8040,,1.51,0.44,2026-02-02,173,-8,-4.420,-1.60,0,501032,,
501032,2026-02-03,1.779,7.570,2026-02-03,1.8158,2026-02-03,1.7828,,-1.82,-2.03,2026-02-03,130,-43,-24.860,0.31,0,501032,,
501032,2026-02-04,1.787,4.820,2026-02-04,1.7887,2026-02-04,1.7960,,0.41,-0.1,2026-02-04,93,-37,-28.460,-1.09,0,501032,,
501032,2026-02-05,1.751,7.770,2026-02-05,1.7426,2026-02-05,1.7654,,1.31,0.48,2026-02-05,86,-7,-7.530,-1.30,0,501032,,
501032,2026-02-06,1.745,3.500,2026-02-06,1.7338,2026-02-06,1.7296,,-0.24,0.65,2026-02-06,86,0,0.000,-0.75,0,501032,,
501032,2026-02-09,1.77,5.620,2026-02-09,1.7631,2026-02-09,1.7671,,0.23,0.39,2026-02-09,86,0,0.000,1.92,0,501032,,
501032,2026-02-10,1.759,6.570,2026-02-10,1.7372,2026-02-10,1.7567,,1.12,1.25,2026-02-10,86,0,0.000,-0.36,0,501032,,
501032,2026-02-11,1.738,3.480,2026-02-11,1.7335,2026-02-11,1.7391,,0.32,0.26,2026-02-11,86,0,0.000,0.11,0,501032,,
501032,2026-02-12,1.749,2.090,2026-02-12,1.7331,2026-02-12,1.7436,,0.61,0.92,2026-02-12,86,0,0.000,0.58,0,501032,,
