fund_id,price_dt,price,volume,net_value_dt,net_value,est_val_dt,est_val,est_val_increase_rt,est_error_rt,discount_rt,amount_dt,amount,amount_incr,amount_increase_rt,ref_increase_rt,is_est,code,est_val2,iopv
160611,2025-10-22,1.32,0.230,2025-10-22,1.3217,2025-10-22,1.3284,,0.51,-0.13,,6137,0,0.000,-1.18,0,160611,,
160611,2025-10-23,1.32,7.080,2025-10-23,1.331,2025-10-23,1.3258,,-0.39,-0.83,,6136,-1,-0.020,0.31,0,160611,,
160611,2025-10-24,1.321,0.010,2025-10-24,1.3265,2025-10-24,1.3394,,0.97,-0.41,,6136,0,0.000,0.63,0,160611,,
160611,2025-10-27,1.327,2.850,2025-10-27,1.3331,2025-10-27,1.3414,,0.62,-0.46,,6136,0,0.000,1.13,0,160611,,
160611,2025-10-28,1.324,23.420,2025-10-28,1.327,2025-10-28,1.3267,,-0.02,-0.23,,6128,-8,-0.130,-0.48,0,160611,,
160611,2025-10-29,1.33,17.250,2025-10-29,1.3435,2025-10-29,1.3419,,-0.12,-1.0,,6124,-4,-0.070,1.13,0,160611,,
160611,2025-10-30,1.33,9.050,2025-10-30,1.3397,2025-10-30,1.3333,,-0.48,-0.72,,6124,0,0.000,-0.76,0,160611,,
160611,2025-10-31,1.34,2.960,2025-10-31,1.3413,2025-10-31,1.3211,,-1.51,-0.1,,6121,-3,-0.050,-1.39,0,160611,,
160611,2025-11-03,1.342,7.150,2025-11-03,1.3505,2025-11-03,1.3447,,-0.43,-0.63,,6121,0,0.000,0.26,0,160611,,
160611,2025-11-04,1.32,2.120,2025-11-04,1.3274,2025-11-04,1.3409,,1.02,-0.56,,6121,0,0.000,-0.71,0,160611,,
160611,2025-11-05,1.332,1.350,2025-11-05,1.3405,2025-11-05,1.3298,,-0.80,-0.63,,6112,-9,-0.150,0.18,0,160611,,
160611,2025-11-06,1.341,6.160,2025-11-06,1.3519,2025-11-06,1.3586,,0.50,-0.81,,6084,-28,-0.460,1.35,0,160611,,
160611,2025-11-07,1.352,8.400,2025-11-07,1.3737,2025-11-07,1.3479,,-1.88,-1.58,,6084,0,0.000,-0.29,0,160611,,
160611,2025-11-10,1.402,20.000,2025-11-10,1.4139,2025-11-10,1.3783,,-2.52,-0.84,,6084,0,0.000,0.33,0,160611,,
160611,2025-11-11,1.409,29.370,2025-11-11,1.4163,2025-11-11,1.4017,,-1.03,-0.52,,6084,0,0.000,-0.86,0,160611,,
160611,2025-11-12,1.411,21.430,2025-11-12,1.4153,2025-11-12,1.4146,,-0.05,-0.3,,6082,-2,-0.030,-0.12,0,160611,,
160611,2025-11-13,1.433,32.520,2025-11-13,1.4502,2025-11-13,1.4315,,-1.29,-1.19,,6082,0,0.000,1.15,0,160611,,
160611,2025-11-14,1.431,6.420,2025-11-14,1.4371,2025-11-14,1.4286,,-0.59,-0.42,,6082,0,0.000,-1.49,0,160611,,
160611,2025-11-17,1.407,5.200,2025-11-17,1.4181,2025-11-17,1.4283,,0.72,-0.78,,6082,0,0.000,-0.62,0,160611,,
160611,2025-11-18,1.386,7.180,2025-11-18,1.3959,2025-11-18,1.4094,,0.97,-0.71,,6082,0,0.000,-0.62,0,160611,,
160611,2025-11-19,1.391,1.900,2025-11-19,1.3942,2025-11-19,1.4017,,0.54,-0.23,,6084,2,0.030,0.42,0,160611,,
160611,2025-11-20,1.372,2.240,2025-11-20,1.3749,2025-11-20,1.3875,,0.92,-0.21,,6084,0,0.000,-0.48,0,160611,,
160611,2025-11-21,1.332,8.330,2025-11-21,1.3273,2025-11-21,1.3431,,1.19,0.35,,6083,-1,-0.020,-2.31,0,160611,,
160611,2025-11-24,1.326,6.750,2025-11-24,1.3349,2025-11-24,1.3258,,-0.68,-0.67,,6063,-20,-0.330,-0.11,0,160611,,
160611,2025-11-25,1.324,4.080,2025-11-25,1.3427,2025-11-25,1.3469,,0.31,-1.39,,6063,0,0.000,0.90,0,160611,,
160611,2025-11-26,1.331,4.560,2025-11-26,1.3388,2025-11-26,1.3505,,0.87,-0.58,,6063,0,0.000,0.58,0,160611,,
160611,2025-11-27,1.348,11.210,2025-11-27,1.3563,2025-11-27,1.3382,,-1.33,-0.61,,6061,-2,-0.030,-0.05,0,160611,,
160611,2025-11-28,1.356,5.530,2025-11-28,1.3704,2025-11-28,1.3595,,-0.80,-1.05,,6059,-2,-0.030,0.24,0,160611,,
160611,2025-12-01,1.371,6.730,2025-12-01,1.3856,2025-12-01,1.3847,,-0.06,-1.05,,6059,0,0.000,1.04,0,160611,,
160611,2025-12-02,1.359,0.200,2025-12-02,1.3823,2025-12-02,1.3793,,-0.22,-1.69,,6058,-1,-0.020,-0.45,0,160611,,
160611,2025-12-03,1.375,7.020,2025-12-03,1.3967,2025-12-03,1.3756,,-1.51,-1.55,,6058,0,0.000,-0.48,0,160611,,
160611,2025-12-04,1.372,6.760,2025-12-04,1.3781,2025-12-04,1.4012,,1.68,-0.44,,6058,0,0.000,0.32,0,160611,,
160611,2025-12-05,1.381,4.450,2025-12-05,1.3941,2025-12-05,1.3919,,-0.16,-0.94,,6058,0,0.000,1.00,0,160611,,
160611,2025-12-08,1.373,3.560,2025-12-08,1.3815,2025-12-08,1.3887,,0.52,-0.62,,6058,0,0.000,-0.39,0,160611,,
160611,2025-12-09,1.345,9.470,2025-12-09,1.3556,2025-12-09,1.3597,,0.30,-0.78,,6056,-2,-0.030,-1.58,0,160611,,
160611,2025-12-10,1.348,0.560,2025-12-10,1.3642,2025-12-10,1.3594,,-0.35,-1.19,,6046,-10,-0.170,0.28,0,160611,,
160611,2025-12-11,1.339,0.850,2025-12-11,1.3464,2025-12-11,1.3492,,0.21,-0.55,,6046,0,0.000,-1.10,0,160611,,
160611,2025-12-12,1.341,0.290,2025-12-12,1.3522,2025-12-12,1.3556,,0.25,-0.83,,6039,-7,-0.120,0.68,0,160611,,
160611,2025-12-15,1.359,4.750,2025-12-15,1.3715,2025-12-15,1.3677,,-0.28,-0.91,,6038,-1,-0.020,1.15,0,160611,,
160611,2025-12-16,1.355,7.200,2025-12-16,1.3648,2025-12-16,1.3677,,0.21,-0.72,,6037,-1,-0.020,-0.28,0,160611,,
160611,2025-12-17,1.39,8.380,2025-12-17,1.3935,2025-12-17,1.4004,,0.50,-0.25,,6036,-1,-0.020,2.61,0,160611,,
160611,2025-12-18,1.397,9.840,2025-12-18,1.4011,2025-12-18,1.3972,,-0.28,-0.29,,6031,-5,-0.080,0.26,0,160611,,
160611,2025-12-19,1.406,0.350,2025-12-19,1.4119,2025-12-19,1.4078,,-0.29,-0.42,,6031,0,0.000,0.48,0,160611,,
160611,2025-12-22,1.398,2.130,2025-12-22,1.4141,2025-12-22,1.4086,,-0.39,-1.14,,6031,0,0.000,-0.23,0,160611,,
160611,2025-12-23,1.395,0.340,2025-12-23,1.4068,2025-12-23,1.4102,,0.24,-0.84,,6031,0,0.000,-0.28,0,160611,,
160611,2025-12-24,1.41,4.620,2025-12-24,1.4236,2025-12-24,1.4244,,0.06,-0.96,,6031,0,0.000,1.25,0,160611,,
160611,2025-12-25,1.429,1.750,2025-12-25,1.4376,2025-12-25,1.4352,,-0.17,-0.6,,6031,0,0.000,0.82,0,160611,,
160611,2025-12-26,1.422,5.730,2025-12-26,1.4371,2025-12-26,1.4377,,0.04,-1.05,,6023,-8,-0.130,0.01,0,160611,,
160611,2025-12-29,1.414,7.400,2025-12-29,1.4226,2025-12-29,1.4310,,0.59,-0.6,,6023,0,0.000,-0.42,0,160611,,
160611,2025-12-30,1.418,8.370,2025-12-30,1.4278,2025-12-30,1.4262,,-0.11,-0.69,,6023,0,0.000,0.25,0,160611,,
160611,2025-12-31,1.418,9.660,2026-12-31,1.4218,2025-12-31,1.4243,,0.18,-0.44,,6022,-1,-0.020,-0.25,0,160611,,
160611,2026-01-05,1.414,1.650,2026-01-05,1.4369,2026-01-05,1.4333,,-0.25,-1.59,2026-01-05,6022,0,0.000,0.81,0,160611,,
160611,2026-01-06,1.442,37.470,2026-01-06,1.465,2026-01-06,1.4665,,0.10,-1.57,2026-01-06,6022,0,0.000,2.06,0,160611,,
160611,2026-01-07,1.47,30.380,2026-01-07,1.4729,2026-01-07,1.4808,,0.54,-0.2,2026-01-07,6023,1,0.020,1.08,0,160611,,
160611,2026-01-08,1.448,22.150,2026-01-08,1.4821,2026-01-08,1.4667,,-1.04,-2.3,2026-01-08,6023,0,0.000,-0.42,0,160611,,
160611,2026-01-09,1.468,17.960,2026-01-09,1.4939,2026-01-09,1.4888,,-0.34,-1.73,2026-01-09,6022,-1,-0.020,0.45,0,160611,,
160611,2026-01-12,1.483,11.000,2026-01-12,1.5106,2026-01-12,1.4958,,-0.98,-1.83,2026-01-12,6022,0,0.000,0.13,0,160611,,
160611,2026-01-13,1.496,14.370,2026-01-13,1.5111,2026-01-13,1.5037,,-0.49,-1.0,2026-01-13,6022,0,0.000,-0.46,0,160611,,
160611,2026-01-14,1.494,9.330,2026-01-14,1.5106,2026-01-14,1.5034,,-0.48,-1.1,2026-01-14,6011,-11,-0.180,-0.51,0,160611,,
160611,2026-01-15,1.508,0.920,2026-01-15,1.5341,2026-01-15,1.5262,,-0.51,-1.7,2026-01-15,6009,-2,-0.030,1.03,0,160611,,
160611,2026-01-16,1.521,10.950,2026-01-16,1.5275,2026-01-16,1.5386,,0.73,-0.43,2026-01-16,5998,-11,-0.180,0.29,0,160611,,
160611,2026-01-19,1.565,26.750,2026-01-19,1.5806,2026-01-19,1.5627,,-1.13,-0.99,2026-01-19,5974,-24,-0.400,2.30,0,160611,,
160611,2026-01-20,1.585,20.440,2026-01-20,1.6075,2026-01-20,1.6001,,-0.46,-1.4,2026-01-20,5974,0,0.000,1.23,0,160611,,
